drug_brand,drug_generic,active_ingredient,fda_application_number,modality,original_approval_date,clock_year,orphan_status,ira_cycle,mfp_usd,part_d_spend_latest_usd,part_b_spend_latest_usd,spend_year,source_urls,indication_event_date,years_after_launch,indication_text,is_after_clock,event_app_number
Xarelto,rivaroxaban,RIVAROXABAN,NDA022406,small molecule,2011-07-01,9.0,none,1.0,197.0,6309246822.6,,2023,https://www.cms.gov/files/document/fact-sheet-negotiated-prices-initial-price-applicability-year-2026.pdf; https://www.cms.gov/files/document/fact-sheet-negotiated-prices-initial-price-applicability-year-2026.pdf; https://api.fda.gov/drug/drugsfda.json,2016-05-06,4.85,"1 INDICATIONS AND USAGE XARELTO is a factor Xa inhibitor indicated: to reduce risk of stroke and systemic embolism in nonvalvular atrial fibrillation ( 1.1 ) for treatment of deep vein thrombosis (DVT) ( 1.2 ) for treatment of pulmonary embolism (PE) ( 1.3 ) for reduction in the risk of recurrence of DVT or PE ( 1.4 ) for the prophylaxis of DVT, which may lead to PE in patients undergoing knee or hip replacement surgery ( 1.5 ) for prophylaxis of venous thromboembolism (VTE) in acutely ill medical patients ( 1.6 ) to reduce the risk of major cardiovascular events in patients with coronary artery disease (CAD) ( 1.7 ) to reduce the risk of major thrombotic vascular events in patients with peripheral artery disease (PAD), including patients after recent lower extremity revascularization due to symptomatic PAD ( 1.8 ) for treatment of VTE and reduction in the risk of recurrent VTE in pediatric patients from birth to less than 18 years ( 1.9 ) for thromboprophylaxis in pediatric patients 2 years and older with congenital heart disease after the Fontan procedure ( 1.10 ) 1.1 Reduction of Risk of Stroke and Systemic Embolism in Nonvalvular Atrial Fibrillation XARELTO is indicated to redu",False,NDA202439
Xarelto,rivaroxaban,RIVAROXABAN,NDA022406,small molecule,2011-07-01,9.0,none,1.0,197.0,6309246822.6,,2023,https://www.cms.gov/files/document/fact-sheet-negotiated-prices-initial-price-applicability-year-2026.pdf; https://www.cms.gov/files/document/fact-sheet-negotiated-prices-initial-price-applicability-year-2026.pdf; https://api.fda.gov/drug/drugsfda.json,2017-10-27,6.32,"1 INDICATIONS AND USAGE XARELTO is a factor Xa inhibitor indicated: to reduce risk of stroke and systemic embolism in nonvalvular atrial fibrillation ( 1.1 ) for treatment of deep vein thrombosis (DVT) ( 1.2 ) for treatment of pulmonary embolism (PE) ( 1.3 ) for reduction in the risk of recurrence of DVT or PE ( 1.4 ) for the prophylaxis of DVT, which may lead to PE in patients undergoing knee or hip replacement surgery ( 1.5 ) for prophylaxis of venous thromboembolism (VTE) in acutely ill medical patients ( 1.6 ) to reduce the risk of major cardiovascular events in patients with coronary artery disease (CAD) ( 1.7 ) to reduce the risk of major thrombotic vascular events in patients with peripheral artery disease (PAD), including patients after recent lower extremity revascularization due to symptomatic PAD ( 1.8 ) for treatment of VTE and reduction in the risk of recurrent VTE in pediatric patients from birth to less than 18 years ( 1.9 ) for thromboprophylaxis in pediatric patients 2 years and older with congenital heart disease after the Fontan procedure ( 1.10 ) 1.1 Reduction of Risk of Stroke and Systemic Embolism in Nonvalvular Atrial Fibrillation XARELTO is indicated to redu",False,NDA022406
Xarelto,rivaroxaban,RIVAROXABAN,NDA022406,small molecule,2011-07-01,9.0,none,1.0,197.0,6309246822.6,,2023,https://www.cms.gov/files/document/fact-sheet-negotiated-prices-initial-price-applicability-year-2026.pdf; https://www.cms.gov/files/document/fact-sheet-negotiated-prices-initial-price-applicability-year-2026.pdf; https://api.fda.gov/drug/drugsfda.json,2018-10-11,7.28,"1 INDICATIONS AND USAGE XARELTO is a factor Xa inhibitor indicated: to reduce risk of stroke and systemic embolism in nonvalvular atrial fibrillation ( 1.1 ) for treatment of deep vein thrombosis (DVT) ( 1.2 ) for treatment of pulmonary embolism (PE) ( 1.3 ) for reduction in the risk of recurrence of DVT or PE ( 1.4 ) for the prophylaxis of DVT, which may lead to PE in patients undergoing knee or hip replacement surgery ( 1.5 ) for prophylaxis of venous thromboembolism (VTE) in acutely ill medical patients ( 1.6 ) to reduce the risk of major cardiovascular events in patients with coronary artery disease (CAD) ( 1.7 ) to reduce the risk of major thrombotic vascular events in patients with peripheral artery disease (PAD), including patients after recent lower extremity revascularization due to symptomatic PAD ( 1.8 ) for treatment of VTE and reduction in the risk of recurrent VTE in pediatric patients from birth to less than 18 years ( 1.9 ) for thromboprophylaxis in pediatric patients 2 years and older with congenital heart disease after the Fontan procedure ( 1.10 ) 1.1 Reduction of Risk of Stroke and Systemic Embolism in Nonvalvular Atrial Fibrillation XARELTO is indicated to redu",False,NDA202439
Xarelto,rivaroxaban,RIVAROXABAN,NDA022406,small molecule,2011-07-01,9.0,none,1.0,197.0,6309246822.6,,2023,https://www.cms.gov/files/document/fact-sheet-negotiated-prices-initial-price-applicability-year-2026.pdf; https://www.cms.gov/files/document/fact-sheet-negotiated-prices-initial-price-applicability-year-2026.pdf; https://api.fda.gov/drug/drugsfda.json,2019-10-11,8.28,"1 INDICATIONS AND USAGE XARELTO is a factor Xa inhibitor indicated: to reduce risk of stroke and systemic embolism in nonvalvular atrial fibrillation ( 1.1 ) for treatment of deep vein thrombosis (DVT) ( 1.2 ) for treatment of pulmonary embolism (PE) ( 1.3 ) for reduction in the risk of recurrence of DVT or PE ( 1.4 ) for the prophylaxis of DVT, which may lead to PE in patients undergoing knee or hip replacement surgery ( 1.5 ) for prophylaxis of venous thromboembolism (VTE) in acutely ill medical patients ( 1.6 ) to reduce the risk of major cardiovascular events in patients with coronary artery disease (CAD) ( 1.7 ) to reduce the risk of major thrombotic vascular events in patients with peripheral artery disease (PAD), including patients after recent lower extremity revascularization due to symptomatic PAD ( 1.8 ) for treatment of VTE and reduction in the risk of recurrent VTE in pediatric patients from birth to less than 18 years ( 1.9 ) for thromboprophylaxis in pediatric patients 2 years and older with congenital heart disease after the Fontan procedure ( 1.10 ) 1.1 Reduction of Risk of Stroke and Systemic Embolism in Nonvalvular Atrial Fibrillation XARELTO is indicated to redu",False,NDA022406
Xarelto,rivaroxaban,RIVAROXABAN,NDA022406,small molecule,2011-07-01,9.0,none,1.0,197.0,6309246822.6,,2023,https://www.cms.gov/files/document/fact-sheet-negotiated-prices-initial-price-applicability-year-2026.pdf; https://www.cms.gov/files/document/fact-sheet-negotiated-prices-initial-price-applicability-year-2026.pdf; https://api.fda.gov/drug/drugsfda.json,2020-03-10,8.69,"1 INDICATIONS AND USAGE XARELTO is a factor Xa inhibitor indicated: to reduce risk of stroke and systemic embolism in nonvalvular atrial fibrillation ( 1.1 ) for treatment of deep vein thrombosis (DVT) ( 1.2 ) for treatment of pulmonary embolism (PE) ( 1.3 ) for reduction in the risk of recurrence of DVT or PE ( 1.4 ) for the prophylaxis of DVT, which may lead to PE in patients undergoing knee or hip replacement surgery ( 1.5 ) for prophylaxis of venous thromboembolism (VTE) in acutely ill medical patients ( 1.6 ) to reduce the risk of major cardiovascular events in patients with coronary artery disease (CAD) ( 1.7 ) to reduce the risk of major thrombotic vascular events in patients with peripheral artery disease (PAD), including patients after recent lower extremity revascularization due to symptomatic PAD ( 1.8 ) for treatment of VTE and reduction in the risk of recurrent VTE in pediatric patients from birth to less than 18 years ( 1.9 ) for thromboprophylaxis in pediatric patients 2 years and older with congenital heart disease after the Fontan procedure ( 1.10 ) 1.1 Reduction of Risk of Stroke and Systemic Embolism in Nonvalvular Atrial Fibrillation XARELTO is indicated to redu",False,NDA202439
Xarelto,rivaroxaban,RIVAROXABAN,NDA022406,small molecule,2011-07-01,9.0,none,1.0,197.0,6309246822.6,,2023,https://www.cms.gov/files/document/fact-sheet-negotiated-prices-initial-price-applicability-year-2026.pdf; https://www.cms.gov/files/document/fact-sheet-negotiated-prices-initial-price-applicability-year-2026.pdf; https://api.fda.gov/drug/drugsfda.json,2021-08-23,10.15,"1 INDICATIONS AND USAGE XARELTO is a factor Xa inhibitor indicated: to reduce risk of stroke and systemic embolism in nonvalvular atrial fibrillation ( 1.1 ) for treatment of deep vein thrombosis (DVT) ( 1.2 ) for treatment of pulmonary embolism (PE) ( 1.3 ) for reduction in the risk of recurrence of DVT or PE ( 1.4 ) for the prophylaxis of DVT, which may lead to PE in patients undergoing knee or hip replacement surgery ( 1.5 ) for prophylaxis of venous thromboembolism (VTE) in acutely ill medical patients ( 1.6 ) to reduce the risk of major cardiovascular events in patients with coronary artery disease (CAD) ( 1.7 ) to reduce the risk of major thrombotic vascular events in patients with peripheral artery disease (PAD), including patients after recent lower extremity revascularization due to symptomatic PAD ( 1.8 ) for treatment of VTE and reduction in the risk of recurrent VTE in pediatric patients from birth to less than 18 years ( 1.9 ) for thromboprophylaxis in pediatric patients 2 years and older with congenital heart disease after the Fontan procedure ( 1.10 ) 1.1 Reduction of Risk of Stroke and Systemic Embolism in Nonvalvular Atrial Fibrillation XARELTO is indicated to redu",True,NDA202439
Januvia,sitagliptin,SITAGLIPTIN,NDA021995,small molecule,2006-10-16,9.0,orphan_approved,1.0,113.0,4090836820.7,,2023,https://www.cms.gov/files/document/fact-sheet-negotiated-prices-initial-price-applicability-year-2026.pdf; https://www.cms.gov/files/document/fact-sheet-negotiated-prices-initial-price-applicability-year-2026.pdf; https://api.fda.gov/drug/drugsfda.json,2007-10-12,0.99,"1 INDICATIONS AND USAGE JANUVIA ® is indicated as an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus. JANUVIA is a dipeptidyl peptidase-4 (DPP-4) inhibitor indicated as an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus. ( 1 ) Limitations of Use: JANUVIA should not be used in patients with type 1 diabetes ( 1 ) JANUVIA has not been studied in patients with a history of pancreatitis. ( 1 , 5.1 ) Limitations of Use JANUVIA should not be used in patients with type 1 diabetes. JANUVIA has not been studied in patients with a history of pancreatitis. It is unknown whether patients with a history of pancreatitis are at increased risk for the development of pancreatitis while using JANUVIA. [See Warnings and Precautions (5.1) .]",False,NDA021995
Januvia,sitagliptin,SITAGLIPTIN,NDA021995,small molecule,2006-10-16,9.0,orphan_approved,1.0,113.0,4090836820.7,,2023,https://www.cms.gov/files/document/fact-sheet-negotiated-prices-initial-price-applicability-year-2026.pdf; https://www.cms.gov/files/document/fact-sheet-negotiated-prices-initial-price-applicability-year-2026.pdf; https://api.fda.gov/drug/drugsfda.json,2008-02-26,1.36,"1 INDICATIONS AND USAGE JANUVIA ® is indicated as an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus. JANUVIA is a dipeptidyl peptidase-4 (DPP-4) inhibitor indicated as an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus. ( 1 ) Limitations of Use: JANUVIA should not be used in patients with type 1 diabetes ( 1 ) JANUVIA has not been studied in patients with a history of pancreatitis. ( 1 , 5.1 ) Limitations of Use JANUVIA should not be used in patients with type 1 diabetes. JANUVIA has not been studied in patients with a history of pancreatitis. It is unknown whether patients with a history of pancreatitis are at increased risk for the development of pancreatitis while using JANUVIA. [See Warnings and Precautions (5.1) .]",False,NDA022044
Januvia,sitagliptin,SITAGLIPTIN,NDA021995,small molecule,2006-10-16,9.0,orphan_approved,1.0,113.0,4090836820.7,,2023,https://www.cms.gov/files/document/fact-sheet-negotiated-prices-initial-price-applicability-year-2026.pdf; https://www.cms.gov/files/document/fact-sheet-negotiated-prices-initial-price-applicability-year-2026.pdf; https://api.fda.gov/drug/drugsfda.json,2010-02-26,3.36,"1 INDICATIONS AND USAGE JANUVIA ® is indicated as an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus. JANUVIA is a dipeptidyl peptidase-4 (DPP-4) inhibitor indicated as an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus. ( 1 ) Limitations of Use: JANUVIA should not be used in patients with type 1 diabetes ( 1 ) JANUVIA has not been studied in patients with a history of pancreatitis. ( 1 , 5.1 ) Limitations of Use JANUVIA should not be used in patients with type 1 diabetes. JANUVIA has not been studied in patients with a history of pancreatitis. It is unknown whether patients with a history of pancreatitis are at increased risk for the development of pancreatitis while using JANUVIA. [See Warnings and Precautions (5.1) .]",False,NDA021995
Januvia,sitagliptin,SITAGLIPTIN,NDA021995,small molecule,2006-10-16,9.0,orphan_approved,1.0,113.0,4090836820.7,,2023,https://www.cms.gov/files/document/fact-sheet-negotiated-prices-initial-price-applicability-year-2026.pdf; https://www.cms.gov/files/document/fact-sheet-negotiated-prices-initial-price-applicability-year-2026.pdf; https://api.fda.gov/drug/drugsfda.json,2010-09-24,3.94,"1 INDICATIONS AND USAGE JANUVIA ® is indicated as an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus. JANUVIA is a dipeptidyl peptidase-4 (DPP-4) inhibitor indicated as an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus. ( 1 ) Limitations of Use: JANUVIA should not be used in patients with type 1 diabetes ( 1 ) JANUVIA has not been studied in patients with a history of pancreatitis. ( 1 , 5.1 ) Limitations of Use JANUVIA should not be used in patients with type 1 diabetes. JANUVIA has not been studied in patients with a history of pancreatitis. It is unknown whether patients with a history of pancreatitis are at increased risk for the development of pancreatitis while using JANUVIA. [See Warnings and Precautions (5.1) .]",False,NDA021995
Januvia,sitagliptin,SITAGLIPTIN,NDA021995,small molecule,2006-10-16,9.0,orphan_approved,1.0,113.0,4090836820.7,,2023,https://www.cms.gov/files/document/fact-sheet-negotiated-prices-initial-price-applicability-year-2026.pdf; https://www.cms.gov/files/document/fact-sheet-negotiated-prices-initial-price-applicability-year-2026.pdf; https://api.fda.gov/drug/drugsfda.json,2012-09-18,5.92,"1 INDICATIONS AND USAGE JANUVIA ® is indicated as an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus. JANUVIA is a dipeptidyl peptidase-4 (DPP-4) inhibitor indicated as an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes mellitus. ( 1 ) Limitations of Use: JANUVIA should not be used in patients with type 1 diabetes ( 1 ) JANUVIA has not been studied in patients with a history of pancreatitis. ( 1 , 5.1 ) Limitations of Use JANUVIA should not be used in patients with type 1 diabetes. JANUVIA has not been studied in patients with a history of pancreatitis. It is unknown whether patients with a history of pancreatitis are at increased risk for the development of pancreatitis while using JANUVIA. [See Warnings and Precautions (5.1) .]",False,NDA202343
